x to 2.JPG,y to 2.JPG
842.392,1796.88
2215.52,2193.03
2220.93,1832.99
2199.97,2204.52
330.177,113.901
429.661,1653.3
208.381,2637.44
2210.56,2192.63
1245.64,1431.98
2422.09,1604.05
2721.05,1789.03
3849.98,882.954
1878.35,2736.01
1370.17,2341.79
2229.71,2165.41
2202.08,2190.43
1422.04,2646.68
2723.64,1775.02
2194.19,2190.56
1387.49,2812.22
3083.92,1485.03
2950.23,2002.53
3382.73,2917.66
1550.99,2671.37
2664.68,2656.11
3075.61,1482.55
1679.92,1412.35
2133.52,2220.74
2524.46,1909.95
670.944,2887.68
2902.38,1618.31
2585.84,2802.36
2539.25,1838.87
1541.8,2607.99
2134,2206.07
2072.51,2252.6
1866.55,2583.13
1730.12,1605.16
2068.16,2252.7
1485.65,1855.47
1175.94,1594.46
2415.03,1979.01
2521.87,2867.48
3440.56,1659.54
2245.01,2108.72
2070.51,2244.53
2115.12,2210.28
2060.49,2250.88
2028.92,2795.41
1336.75,900.536
2573.94,1345.51
1123.31,2841.73
3004.26,2224.84
2078.81,2226.13
2883.3,1239.23
2109.71,2202.25
2112.89,2196.99
2743.55,1707.83
2899.68,1745.27
2531.98,2829.36
2861.37,1615.42
2112.17,2192.42
2930.48,2632.94
2543.06,1855.79
2059.18,2230.96
2066.9,2217.06
2054.71,2225.33
3431.14,1911.85
1267.19,2771.23
2090.71,2194.61
2344.8,1910.61
2034.32,2234.62
2037.81,2004.62
1581.2,2491.45
2066.79,2205.38
806.603,2843.01
2295.8,2798.02
2365.79,1966.34
2365.79,1966.34
2414.61,1932
2414.61,1932
919.813,452.102
1616.08,2614.37
1576.8,27.9981
2973.36,442.933
1470.05,1354.17
2776.39,792.013
2023.81,2226.71
2425.67,1241.05
2139.16,2140.78
2033.38,2216.83
1160.83,833.126
759.614,2927.13
2498.7,1857.3
2804.15,2820.73
2035.24,2211.11
2070.51,2185.7
1789.85,1793.37
1481.05,1736.21
2132.24,2137.46
2030.31,2213.01
2401.01,2307.02
1119.84,1790.32
2817.16,1614.07
1901.42,1923.2
1123.15,2838.93
1279.81,1566.5
2038.93,2198.33
2880.09,2421.52
3322.64,313.988
623.165,851.319
2048.97,2516.37
2058.25,2416.32
1014.37,2965.04
1234.1,1946.68
2041.9,2188.09
14.9293,997.728
460.952,2783.19
2520.07,2604
636.411,1743.36
2009.83,2204.31
201.422,22.1527
2993.34,1107.77
2235.52,1011.71
1546.35,2535.08
1550.45,2532.78
2005.77,100.572
2053.97,2166.79
2017.17,2193.31
2783.05,2384.48
2237.62,2023.79
2370.34,1919.8
2823.51,1581.49
1018.51,2936.59
2063.94,29.3417
2037.84,2407.43
2397.04,2235.51
2040.79,2163.49
2056.74,2151.37
2938.21,982.976
1055.12,2895.73
1905.72,2257.12
2611.5,2802.86
2067.87,2802.79
2067.87,2802.79
308.895,75.8753
3157.13,1305.21
1058.91,2887.13
211.787,234.163
1918.92,2243.08
1826.54,296.492
1021.71,2910.41
1927.57,2230.42
1927.57,2230.42
358.194,2078.02
789.997,2815.18
1018.23,2904.77
797.919,2712.5
1935.8,2218.4
890.691,2534.9
1202.35,2224.96
402.121,2691.88
1788.02,2418.04
999.526,2902.75
2614.35,1703.35
2490.17,2710.57
1389.52,2337.74
3105.62,2284.07
1027.97,2872.79
3112.92,2882.26
952.408,2925.62
2603.02,839.133
1303.03,2411.5
33.8291,2685.68
1059.09,2833.84
2801.61,1550.98
1709.51,2563.17
826.467,383.968
681.502,1894.97
935.948,2918.91
970.274,2890.46
3363.23,1940.78
2303.55,1259.19
3128.7,2859.04
2195.53,416.043
886.252,2461.83
3248.11,1631.26
744.518,1842.95
2206.36,494.149
3074.83,985.471
950.084,2888.85
969.799,2873.09
2789.11,1942.49
366.121,1001.14
1847.89,1164.13
1042.35,2806.59
2920.59,2037.5
2073.75,1890.23
1266.79,1614.53
2060.49,2250.88
947.482,2865.14
878.067,2814.08
674.61,2158.45
3552.98,337.775
1433.09,2502.2
1007.57,2812.25
1027.85,2795.63
1159.39,2696.47
3515.71,728.902
1293.63,2596.9
936.191,2861.66
1384.73,2527.63
1291.73,2594.53
2692.99,2163.5
1028.92,2790.41
1305.71,2584.54
1175.4,2677.4
1040.57,2779.97
2223.01,527.173
938.508,2284.51
1166.21,2679.4
1370.38,2980.67
1285.28,2589.41
1285.28,2589.41
3035.36,308.89
1193.47,2656.81
1171.25,2671.86
1060.65,2753.09
941.64,1623.3
3589.04,214.17
673.973,1577.6
1292.74,2579.36
1456.13,2464.1
1455.88,2464.72
1306.97,1261.08
696.81,2229.98
941.203,2837.82
3279.4,915.124
1296.62,2572.13
2444.15,2750.53
2034.12,2045.22
1335.13,2540.08
1756.7,2167.42
1374.19,2506.82
2685.47,1605.11
931.798,2826.59
1374.07,2500.18
1059.79,2137.5
2367.87,1786.46
526.881,2932.66
1417.74,2467.83
959.958,2799.73
959.958,2799.73
1404.64,2471.6
1049.68,2728.41
1260.88,2570.09
1367.01,2492.29
1440.13,2445.99
2018.08,2841.74
1358.61,2494.32
2751.53,1268.41
932.193,2805.7
1525.99,1755.63
500.741,525.299
1130.38,2681.98
1931.06,1899.04
1438.77,2433.5
1968.12,255.451
1346.35,2070.82
1400.46,2454.93
1451.98,2418.03
2218.39,518.548
1409.87,2446.53
1424.21,2436.14
1391.76,2456.05
2164.54,1911.46
1745.28,2560.84
2403.12,2919.11
1739.04,1833.95
3623.5,1612.11
2322.37,1791.72
1422.92,2429.09
914.195,2792.18
1306.55,2239.25
399.887,2605.29
1390.64,2446.22
1691.55,1698.74
1621.6,2610.2
974.991,2876.6
2364.75,938.589
2130.12,1918.07
1051.98,2671.9
1051.98,2671.9
1382.02,2859.77
1597.28,2371.45
1498.71,1270.02
1844.09,2220.57
1216.95,2548.44
307.844,2625.48
2404.79,884.698
1263.1,2510.06
1055.19,2655.19
2410.2,1700.58
178.536,2192.94
2109.5,1918.02
262.644,2172.28
1168.87,2574.2
1046.33,2659.89
1030.67,2674.41
1565.23,2290.4
2557.54,2336.79
1507.86,2744.84
2348.71,1995.43
138.561,1905.14
1050.19,2650.14
2644.02,1945.59
2418.7,1683.4
2472.55,1647.89
1947.66,2408.47
1059.85,2636.85
922.597,2287.48
514.914,2435.18
2013.64,1969.3
1381.59,2405.18
1253.62,2493.66
3178.98,2822.43
1593.59,882.633
1053.72,2630.84
2898.68,2123.52
68.1282,2605.56
1276.58,2473.93
469.163,1086.01
447.805,1132.87
923.065,2460.84
2475.81,1036.01
1611.74,1348.91
457.235,2401.4
1502.98,1730.08
2073.27,1914.23
931.047,2706.9
2726.58,1853.43
1044.87,2625.02
1060.89,2610.86
1364.67,2397.82
895.375,2310.91
335.761,793.536
1521.5,2286.07
2238.95,2601.11
1007.21,2590.18
2503.01,2337.49
1259.36,2463.64
1278.16,2451.33
1011.02,2637.51
1284.75,2442.69
890.831,2719.57
945.441,2687.26
1341.28,2402.53
1330.46,2641.94
2025.27,1935.36
2025.27,1935.36
2429.9,1645.29
177.539,1018.48
1055.65,2600.54
2090.07,614.607
925.368,2690.37
2581.69,492.477
1284.3,2434.49
1613.32,2204.84
1516.42,2273.42
1050.88,2597.82
1050.88,2597.82
1351.2,2387.11
904.824,2344.49
909.222,2692.46
1113.83,2549.28
3124.4,2805.54
566.269,414.541
73.6175,2301.45
1292.75,2418.51
1088.98,2564.23
2517.17,2099.64
1249.26,2451.24
1249.26,2451.24
1175.57,2502.89
1663.64,2904.94
1027.05,2604.72
937.691,2666.88
1215.79,2472.38
1221.59,2468.52
1098.57,2553.08
1098.7,2552.96
1036.7,2595.79
1036.7,2595.79
997.305,2618.34
941.777,2660.3
2201.48,2690.91
897.512,2616.74
997.305,2618.34
911.421,2677.8
1088.46,2555.65
2139.89,2920.01
1165.12,2504.19
3142.99,2399.38
2031.65,1849.24
1353.01,2370.41
1143.71,2514.54
1219.59,2461.83
503.582,1495.46
1337.33,2380.21
1230.01,2453.7
1086.15,2551.76
1180.29,2482.22
947.35,2648.64
2742.89,1331.54
934.238,2654.06
1222.22,2447.95
1327.47,2381.42
946.335,2643.7
1343.47,2369.55
1334.3,2443.05
1044.7,2345.88
1235.54,2440.28
1231.62,2443.18
949.021,2639.45
1980.31,2184.94
3536.55,1670.24
1125.24,2512.87
1161.52,2488.58
222.876,2583.33
1257.13,2421.86
946.237,2635.28
2691.03,2751.95
1314.41,2381.43
297.295,791.535
561.512,1541.39
1155.9,2490.19
730.026,2308.05
2347.93,2417.92
1134.94,2504.93
1086.06,2538.1
950.718,2048.04
2624.65,1441.93
1230.15,2435.04
2756.09,1200.65
924.442,2645.43
916.556,2649.69
1316.74,2373.18
1329.55,2362.55
1319.45,2371.33
911.281,2651.67
1591.68,1986.97
1109.91,2513.63
3025.94,2815.01
1324.75,2363.8
1066.77,2113.66
1119.35,2504.17
2810.61,585.593
2309.38,1568.28
1231.74,2424.65
2603,2764.34
1741.55,244.071
1183.34,2457.93
1172.3,2466.91
2185.12,2865.93
1318.94,2364.98
1318.94,2364.98
964.135,2608.44
2602.2,1851.2
499.849,1636.11
985.535,2575.21
2870.09,1676.65
1308.63,2369.8
3179.98,2285.86
2510.24,559.417
1081.96,2521.67
1108.32,2504.25
1224.21,2422.65
1320.55,2357.71
1631.34,478.633
1224.21,2422.65
2868.41,2782.78
2433.45,855.411
1263.06,2396.28
1367.71,2545.31
2239.35,554.643
2281.75,1379.1
2459.45,125.707
1302.16,2367.76
917.64,2631.2
1071.37,2520.91
1222.57,2417.89
1082.4,2513.54
1291.79,2369.77
2012.44,2052.54
929.305,2616.19
1280.4,2375.34
1140.57,2469.45
1369.42,2225.4
1292.83,2362.97
2293.62,1766.55
1311.18,2316.17
1721.03,2795.33
1274.81,2370.98
2513.07,2817.11
1204.64,2418.24
1285,2364.43
1124.39,2472.51
1136.53,2462.12
917.679,2613.06
2433.63,977.831
652.426,2874.89
1155.62,2448.44
1086.98,2495.14
2020.98,30.495
1190.29,2421.71
1171.69,2434.66
3070.05,2908.63
1703.1,2461.23
902.98,2615.69
1484.22,1000
1171.42,2429.87
358.319,2117.98
1185.16,2418.67
1827.94,1860.15
1177,2419.82
896.856,2610.4
948.346,2575.88
1140.03,2443.69
906.306,2602.51
1103.69,2466.54
1127.08,2449.82
1096.96,2467.47
1054.96,2495.96
1272.67,2350.22
1231.04,2376.86
1171.62,2415.23
1120.72,2450.94
1209.88,2388.29
1192.65,2399.64
1736.56,1790.86
1266.63,2349.79
1064.49,2486.29
2495.58,209.016
2256.07,1938.06
1153.33,2421.73
182.252,1069.96
1199.74,2388
1237.02,2362.99
1190.46,2393.83
2440.57,1556.74
1849.16,550.176
1961.29,2465.16
1346.97,2991.46
1227.37,2367.29
2021.63,2057.57
944.61,1290.64
1235.91,2359.36
1113.77,2440.25
1143.75,2421.27
1258.35,299.58
1130.84,2427.78
1197.27,2383.21
1260.66,2340.29
1260.66,2340.29
642.806,2714.58
945.983,2551.73
1028.38,1599.3
1501.79,2418.47
928.965,2560.93
1029.05,2492.36
1111.38,2435.72
913.471,2570.97
1138.59,2416.94
1073.63,2459.96
1261.13,2334.47
1173.46,2391.84
2421.93,2920.12
1225.2,2356.93
1204.77,2369.52
1029.43,2487.06
1250.03,2337.43
1082.26,2448.14
2263.44,1707.59
1783.55,1852.05
1257.56,2329.44
926.646,2550.58
1136.76,2408.15
1186.06,2374.15
2492.83,2872.23
3438.97,395.418
2037.84,2407.43
1209.18,2356.63
1114.81,2418.97
1220.44,2347.81
1099.33,2428.19
2456.76,2988.57
1124.97,2409.31
1124.97,2409.31
133.827,2738.4
1152.34,2390.27
1254.49,2321.67
1266.4,2314.68
1140.25,2397.53
1172.81,241.28
2475.75,760.982
2751.82,2482.08
2121.64,1673.93
2541.65,1789.39
1228.32,2335.58
1189.34,2360.65
1246.68,2320.62
1003.41,2483.73
1081.96,2521.67
1423.91,2769.42
1214.24,2341.92
1198.27,2352.86
1222.15,2333.61
1056.4,2444.69
1160.71,2374.26
192.532,2531.39
1109.31,2405.25
1181.04,2357.73
1053.66,2439.19
892.527,2548.48
1008.07,2467.93
1008.07,2467.93
1060.19,2431.75
987.035,2479.29
2433.62,743.151
2624.71,1957.8
2981.32,2141.08
2748.9,2259.68
1456.07,1531.6
1144,2371.25
1126.28,2380.57
882.92,2544.15
3506.22,323.325
1055.88,2426.99
1055.88,2426.99
904.106,2526.11
1266,1728.63
1249.55,2297.84
1249.55,2297.84
2328.63,2155.76
2554.16,2497.71
2229.73,895.391
1302.86,2260.34
1357.33,2224.6
1118.13,2380.3
1254.47,2290.79
1191.77,2330.81
1184.83,2335.83
888.581,2531.97
1196.83,2461.72
1056.19,2417.88
1044.86,2424.51
873.413,2090.78
924.719,2505.72
1314.88,2246.76
564.499,2775.62
1292.13,2260.37
970.954,2471.84
1287.46,2263.56
1106.28,2381.29
1208.21,2313.85
1195.39,2321.79
1315.54,1469.13
1029.08,2430.04
880.125,2528.71
918.179,2503.13
2852.65,995.476
180.018,213.826
2619.2,1380.3
1226.65,2298.2
2475.55,2190.79
1180.69,2327.96
910.29,2919.97
978.657,2459.95
911.467,2504.05
1070.7,2396.59
984.976,2453
1323.35,2229.88
1996.12,1675.76
915.8,2495.5
915.8,2495.5
2606.04,1467.6
3860.2,2482.63
1306.55,2239.25
1329.67,2223.05
1030.45,2081.72
929.954,2485.2
1317.12,2231.1
1073.45,2389.48
1320.16,2228.54
906.442,2499.05
937.272,2479.11
1159.81,2331.54
948.979,2470.37
979.21,2448.33
960.234,2462.22
1203.4,2300.98
1076.81,2382.66
1310.62,2230.35
1263.99,1681.02
1305.56,2233.53
1305.56,2233.53
1070.47,2384.57
895.39,2501.08
939.205,2471.35
2411.36,1507.5
919.951,2482.08
919.951,2482.08
185.31,1023.62
1349.82,2198.15
1096.33,2363.65
1295.02,2235.11
1325.12,2214.88
1325.12,2214.88
1198.03,2298.02
808.335,2708.77
971.694,2445.49
2411.01,862.788
887.729,2499.05
1130.56,2337.87
1353.55,2191.57
1307.1,2223.59
1329.54,2207.01
975.388,2437.1
1365.16,2182.15
26.2628,2896.95
904.115,2484.02
1095.78,2357.28
2861.23,2579.64
3342.61,982.726
1190.16,2295.06
944.997,2454.8
1058.7,2378.54
1065.14,2372.48
1065.14,2372.48
699.991,2721.97
1126.25,2333.06
1221.89,2271.52
1299.3,2220.5
1128.78,1812.17
1323.57,2203.68
1315.17,2209.09
1341.08,2192.12
1350.35,2184.62
870.384,2499.24
1316.31,2207.53
1011.65,2404.09
1229.21,2264.04
976.097,2427.8
1336.67,2192.61
1219.93,2268
1055.17,2374.28
1184.2,2290.07
1003.74,2407.26
923.065,2460.84
1297.27,2216.73
1057.22,2371.62
1027.14,2391
988.814,2414.92
1270.28,2233.85
1152.61,2308.32
1156.15,2304.8
1302.74,2210.85
997.772,2407.95
878.078,2486.82
1261.01,2238.14
1275.93,2227.13
1202.55,2273.39
1333.58,2189.08
1333.58,2189.08
1263.95,2234.17
953.282,2435.03
2386.16,266.16
976.158,2418.62
976.158,2418.62
2596.44,1363.75
3312.32,2348.38
1310.59,2201.42
1057.9,2364.16
1306.7,2204.13
1359.34,2169.09
2652.62,2229.67
1111.19,2330.11
937.917,2443.4
1105.55,2332.34
1296.38,2209.29
1216.26,2260.59
1048.4,2369.04
1074.68,2351.34
1271.86,2224.83
2553.09,2781.41
986.978,2406.64
1014.19,2387.98
976.443,2412.37
1027.8,2378.43
1238.09,2243.73
2135.9,1910.55
1290.96,2208.76
1227.42,2249.98
1081.69,2342.54
934.246,2439.23
875.84,2475.54
1090.49,2336.15
960.161,2421.39
2292.72,1599.46
1223.35,2249.67
1223.35,2249.67
1790.16,1026.4
1024.05,2377.5
1339.83,2173.09
1317.92,2187.41
1355.48,2161.43
884.028,2469.3
1237.93,2239.59
1234,2240.94
1160.22,2287.89
1304.42,2195.59
2727.81,1012.46
942.29,2433.93
1334.73,2173.37
1045.32,2359.18
1030.95,2368.5
1073.02,2341.52
921.312,2439.24
1210.21,2252.31
886.252,2461.83
1103.88,2320.14
928.612,2433.84
1342.93,2165.17
876.815,2465.4
1464.22,2181.04
1317.78,2179.34
1159.81,2280.67
1230.76,2234.37
1330.98,2168.64
1335.97,2166.15
1279.56,2200.08
1273.95,2205.06
1285.01,2195.93
1285.01,2195.93
1227.6,1190.61
922.238,2428.23
1300.65,2185.3
1056.43,2341.59
913.098,2434.22
1261.06,2210.21
1316.14,2174.52
206.901,2926.26
870.699,2460.48
2517.06,1918.67
1289.92,2190.66
1350.81,2149.91
938.099,2416.67
2679.95,2325.82
1204.67,2244.91
1296.09,2185.55
2152.56,1626.11
1044.7,2345.88
1177.02,2261.75
1308.47,2176.12
280.405,1495.95
1218.41,2234.24
967.045,2394.61
206.057,2006.49
1290,2186.24
1243.9,2215.96
1171.01,2262.15
1213.4,2235.24
2483.97,2278.09
919.467,2423.59
1283.69,2189.45
993.993,2375.23
1236.54,2220.44
1271.03,2197.98
1296.12,2181.65
2569.82,2312.76
1314.93,2168.27
1267.3,973.317
997.545,2644.71
1126.57,2289.44
890.394,2440.94
1209.43,2235.54
968.322,2388.58
1204.47,2238.35
1304.02,2173.34
1304.02,2173.34
1257.24,2203.62
175.993,237.735
1275.36,2191.6
2258.85,1408.34
1253.87,2204.63
270.498,2002.15
1032.52,363.165
1304.26,2168.97
1715.4,1095.04
1266.87,2194.07
1293.6,2176.35
1324.42,2157.26
2771.46,2606.7
1163.96,2259.07
772.044,1595.93
1216.9,2224.06
1253.96,2200.48
1334.41,2146.79
1156.96,2259.63
3616.21,141.356
1223.18,2217.22
1263.59,2190.22
1306.66,2162.24
1284.79,2175.35
1242.86,2200.47
1330.97,2143.25
1066.77,2113.66
981.569,2067.1
1886.08,392.201
1207.53,2221.23
948.174,2384.92
1308.06,2156.66
411.899,2984.21
1018.9,2339.15
967.752,2371.1
441.63,1727.41
1302.09,2158.48
1308.14,2152.77
1310.85,2148.79
2681.03,453.235
1296.93,2157.5
1279.37,2168.55
1303.37,2152.23
1244.55,2189.83
1312.34,2144.62
995.625,2346.76
1192,2220.87
1238.56,2190.84
1700.47,1367.11
969.401,2360.84
1188.18,2222.44
1432.76,1261.54
1204.66,2211.41
1001.73,2338.88
1021.62,2325.88
1283.44,2160.36
962.927,2363.62
962.927,2363.62
1265.02,2171.64
910.714,2397.26
1297.3,2150.37
2410.99,1856.44
1246.37,2182.54
976.712,2353.35
982.987,2348.19
1269.02,2165.29
1269.02,2165.29
1242.65,2182.99
1218.41,2197.96
1259.72,2171.6
1031.67,2315.44
1026.68,2920.07
1153.33,2421.73
1227.59,2191.51
1236.37,2186.6
1297.72,2146.58
1250.85,2175.83
1466.64,1673.48
1194.06,2212.28
940.642,2371.11
2727.36,2070.38
1223.22,2192.13
1572.14,1935.97
1306.96,2137.63
966.816,2352.72
1881.52,761.922
1160.1,2229.86
2985.12,2389.34
285.261,2071.07
1693.47,2952.91
1170.54,2877.52
987.23,2336.58
987.23,2336.58
931.835,2372.08
1131.54,2246.04
1252.28,2168.89
1219.9,2189.23
245.689,1819.55
963.718,2349.83
1223.61,2186.22
991.573,2330.82
1223.61,2186.22
1214.45,2187.84
283.998,1995.65
3419.29,2538.4
3304.67,880.403
3206.24,1250.13
80.3535,2039.89
1466.64,1673.48
719.456,1665.29
1219.14,2180.07
2187.7,2253.04
2722.17,531.938
1326.12,2106.56
1326.12,2106.56
1320.24,2109.46
1008.57,2304.15
3425.1,1584.71
1853.08,1035.02
1039.07,2283.05
1007.04,2302.37
1007.04,2302.37
1169.56,2199.29
1053.73,2271.42
1053.73,2271.42
942.484,107.728
1036.12,2280.44
1808.39,1236.68
1246.79,2146.7
1917.92,1641.42
1783.76,2104.7
974.732,2314.26
505.329,2234.65
2413.85,1918.85
2929.54,2315.07
982.728,2301.3
950.621,2320.45
1250.63,2132.19
1250.63,2132.19
2691.06,1122.87
938.692,84.5478
2893.06,2278.19
1128.67,2206.45
1005.37,2280.48
1173.68,2177.52
2900.15,2432.83
2900.15,2432.83
1240.84,2133.6
602.624,2815.23
1217.87,2146.15
2694.37,1138.17
1225.05,2142
1228.16,2138.8
1182.69,2168.3
877.53,2966.13
1130.14,2200.83
2060.66,2905.9
963.338,2303.23
1145.34,2189.58
1387.31,2965.26
1231.6,2135.58
1038.43,2255.54
974.414,2294.24
2424.49,462.722
1211.8,2146.47
1058.22,2241.59
1122.83,2201.24
1221.89,2138.46
2032.03,720.036
1140.09,2188.1
1191.74,2156.1
1127.66,2195.49
1059.63,2236.99
974.452,2289.59
1923.1,2476.78
1195.33,2150.65
90.286,1874.87
1165,2170.23
1255.23,2112.53
2679.58,898.939
1141.97,2181.32
1045.96,2238.23
899.077,2202.59
1192.42,2146.86
1156.47,2167.59
3762.36,89.5804
1164.05,2160.16
947.477,2292.57
2193.57,2459.3
1249.91,2105.52
2344.05,2214.68
3946.18,1680.18
1093.17,2524.99
1157.14,2162.5
1157.14,2162.5
1117.56,2186.43
1088.74,2204.03
1132.47,2175.43
1159.99,2158.5
1061.32,2219.22
1061.32,2219.22
185.589,2075.61
1118.14,2182
1090.98,2199
1189.58,2136.78
2716.66,2916.45
2280.64,288.504
1247.06,2099.42
932.278,2294.53
902.537,2311.37
1127.98,2171.35
1211.46,2119.73
1251.46,2093.8
2224.17,539.714
1224.43,2110.31
1216.44,1257.6
1106.56,2182.56
1227.12,2107.68
949.467,1355.11
1290.36,2068.22
1234.38,2101.07
1016.33,2233.03
1364.86,971.026
1235.35,2099.16
1235.35,2099.16
1228.26,2103.87
1182.46,2131.48
1104.42,2177.33
881.862,2315.77
881.862,2315.77
1077.53,2194.57
1140.37,2156.18
1140.37,2156.18
958.672,2266.98
800.6,2798.29
1190.15,2125.31
1109.29,2171.97
1244.22,2090.22
1018.22,2228.39
922.597,2287.48
1093.18,2181.27
892.517,2305.52
1190.27,2119.15
3374.79,163.004
1171.84,2129.44
1177.33,2125.34
1661.97,169.825
1156.91,2136.32
1235.17,2086.22
529.295,2443.38
1144.1,2142.07
905.615,2289.28
1136.64,2146.69
1222.2,2094.72
1128.1,2151.11
1215.78,2098.1
1239.94,2081
1195.19,2109.59
1202.86,2104.4
1083.03,2176.97
1074.85,2180.59
2790.2,2836.54
965.092,2245.41
1134.04,2142.36
959.153,2248.18
1088.67,2168.56
1210.42,2094.1
801.144,2701.09
1237.98,2075.18
965.508,2242.76
1205.89,2094.12
178.242,1898.62
1196.86,2099.86
2649.57,2280.45
957.469,2243.93
2935.09,2764.44
969.371,2236.1
825.57,2323.57
1180.56,2107.21
1507.99,1801.63
1285.93,2132.07
742.831,841.175
910.392,2269.88
1208,2087.75
1157.26,2117.9
1204.13,2089.23
1002.79,2211.05
2844.88,1015.34
1223.7,2074.87
1068.37,2168.3
51.6781,738.783
1176.39,2099.29
1976.85,1384.61
3383.24,2325.38
806.818,2322.8
1093.14,1937.42
2863.46,1412.38
3248.38,953.828
1006.75,2197.74
1161.7,2101.86
2107.51,117.889
3340.01,848.435
1736.84,2575.02
962.147,2219.45
2269.63,1132.68
893.903,1814.35
960.146,2218.68
1102.08,2641.4
3760.83,2177.25
2027.5,2072.84
1168.38,2084.99
2700.27,1748.86
2703.44,2803.28
2734.91,2557.08
1598.79,2703.46
962.392,2207.57
3152.88,2352.81
963.032,2201.48
953.604,2208.21
2516.62,340.608
2073.47,2516.69
657.332,1773.7
1044.85,2617.85
1456.66,925.296
1085.41,2120.89
900.495,2229.86
900.495,2229.86
869.589,2249.92
1222.31,2146.49
857.383,2199.9
1618.03,450.839
1053.63,1304.19
1167.04,2063.42
273.755,1930.86
1028.27,1238.81
909.737,2215.17
2963.28,1170.76
2466.89,1936.15
893.878,2223.24
997.021,2161
1865.72,898.884
1228.95,1667.11
984.496,2164.35
707.958,1643.63
1147.08,2064.27
1142.52,2063.98
1153.49,2056.36
